species_id,id,english_common_name,french_common_name,spanish_common_name,sporder,family,genus,species,mass,sd,sex,subspecies,location,name_mismatch,name_notes,not_in_dunning,close_genus,close_species,close_subspecies,close_species_notes
998,sp4750,Black-billed Magpie,Pie d'Amérique,Pica hudsonia,Passeriformes,Corvidae,Pica,hudsonia,189,10.3,m,NA,"Colorado, USA",NA,NA,NA,NA,NA,NA,NA
999,sp4760,Yellow-billed Magpie,Pie à bec jaune,Pica nuttalli,Passeriformes,Corvidae,Pica,nuttalli,144,8.7,f,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
999,sp4760,Yellow-billed Magpie,Pie à bec jaune,Pica nuttalli,Passeriformes,Corvidae,Pica,nuttalli,174,8.8,m,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
1001,sp4880,American Crow,Corneille d'Amérique,Corvus brachyrhynchos,Passeriformes,Corvidae,Corvus,brachyrhynchos,376,28.8,f,hesperis,"California, USA",NA,NA,NA,NA,NA,NA,NA
1001,sp4880,American Crow,Corneille d'Amérique,Corvus brachyrhynchos,Passeriformes,Corvidae,Corvus,brachyrhynchos,423,33.6,m,hesperis,"California, USA",NA,NA,NA,NA,NA,NA,NA
1001,sp4880,American Crow,Corneille d'Amérique,Corvus brachyrhynchos,Passeriformes,Corvidae,Corvus,brachyrhynchos,474,NA,f,NA,"Illinois, USA",NA,NA,NA,NA,NA,NA,NA
1001,sp4880,American Crow,Corneille d'Amérique,Corvus brachyrhynchos,Passeriformes,Corvidae,Corvus,brachyrhynchos,538,NA,m,NA,"Illinois, USA",NA,NA,NA,NA,NA,NA,NA
1002,sp4890,Northwestern Crow,Corneille d'Alaska,Corvus caurinus,Passeriformes,Corvidae,Corvus,caurinus,368,NA,f,NA,"Washington, USA",NA,NA,NA,NA,NA,NA,NA
1002,sp4890,Northwestern Crow,Corneille d'Alaska,Corvus caurinus,Passeriformes,Corvidae,Corvus,caurinus,415,NA,m,NA,"Washington, USA",NA,NA,NA,NA,NA,NA,NA
1005,sp4900,Fish Crow,Corneille de rivage,Corvus ossifragus,Passeriformes,Corvidae,Corvus,ossifragus,270,23,f,NA,"Florida, USA",NA,NA,NA,NA,NA,NA,NA
1005,sp4900,Fish Crow,Corneille de rivage,Corvus ossifragus,Passeriformes,Corvidae,Corvus,ossifragus,300,20.3,m,NA,"Florida, USA",NA,NA,NA,NA,NA,NA,NA
1008,sp4870,Chihuahuan Raven,Corbeau à cou blanc,Corvus cryptoleucus,Passeriformes,Corvidae,Corvus,cryptoleucus,512,42.7,f,NA,NA,NA,NA,NA,NA,NA,NA,NA
1008,sp4870,Chihuahuan Raven,Corbeau à cou blanc,Corvus cryptoleucus,Passeriformes,Corvidae,Corvus,cryptoleucus,556,43.6,m,NA,NA,NA,NA,NA,NA,NA,NA,NA
1009,sp4860,Common Raven,Grand Corbeau,Corvus corax,Passeriformes,Corvidae,Corvus,corax,785,71.9,NA,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
1009,sp4860,Common Raven,Grand Corbeau,Corvus corax,Passeriformes,Corvidae,Corvus,corax,1097,127,NA,NA,"Alaska, USA",NA,NA,NA,NA,NA,NA,NA
1011,sp4730,Eurasian Skylark,Alouette des champs,Alauda arvensis,Passeriformes,Alaudidae,Alauda,arvensis,33,NA,f,NA,"Hopei, China",NA,NA,NA,NA,NA,NA,NA
1011,sp4730,Eurasian Skylark,Alouette des champs,Alauda arvensis,Passeriformes,Alaudidae,Alauda,arvensis,37,NA,m,NA,"Hopei, China",NA,NA,NA,NA,NA,NA,NA
1011,sp4730,Eurasian Skylark,Alouette des champs,Alauda arvensis,Passeriformes,Alaudidae,Alauda,arvensis,37.2,3.6,f,NA,Great Britain,NA,NA,NA,NA,NA,NA,NA
1011,sp4730,Eurasian Skylark,Alouette des champs,Alauda arvensis,Passeriformes,Alaudidae,Alauda,arvensis,42.7,4.7,m,NA,Great Britain,NA,NA,NA,NA,NA,NA,NA
1012,sp4740,Horned Lark,Alouette hausse-col,Eremophila alpestris,Passeriformes,Alaudidae,Eremophila,alpestris,29.6,NA,f,brandti,Mongolia,NA,NA,NA,NA,NA,NA,NA
1012,sp4740,Horned Lark,Alouette hausse-col,Eremophila alpestris,Passeriformes,Alaudidae,Eremophila,alpestris,30.2,NA,NA,NA,"Washington, USA",NA,NA,NA,NA,NA,NA,NA
1012,sp4740,Horned Lark,Alouette hausse-col,Eremophila alpestris,Passeriformes,Alaudidae,Eremophila,alpestris,32.2,NA,NA,NA,"Texas, USA",NA,NA,NA,NA,NA,NA,NA
1012,sp4740,Horned Lark,Alouette hausse-col,Eremophila alpestris,Passeriformes,Alaudidae,Eremophila,alpestris,32.4,NA,m,brandti,Mongolia,NA,NA,NA,NA,NA,NA,NA
1012,sp4740,Horned Lark,Alouette hausse-col,Eremophila alpestris,Passeriformes,Alaudidae,Eremophila,alpestris,36.9,NA,f,flava,Germany,NA,NA,NA,NA,NA,NA,NA
1012,sp4740,Horned Lark,Alouette hausse-col,Eremophila alpestris,Passeriformes,Alaudidae,Eremophila,alpestris,39.9,NA,m,flava,Germany,NA,NA,NA,NA,NA,NA,NA
1013,sp6110,Purple Martin,Hirondelle noire,Progne subis,Passeriformes,Hirundinidae,Progne,subis,53.5,3.8,m,NA,"Texas, USA",NA,NA,NA,NA,NA,NA,NA
1013,sp6110,Purple Martin,Hirondelle noire,Progne subis,Passeriformes,Hirundinidae,Progne,subis,54.1,4.8,f,NA,"Texas, USA",NA,NA,NA,NA,NA,NA,NA
1019,sp6140,Tree Swallow,Hirondelle bicolore,Tachycineta bicolor,Passeriformes,Hirundinidae,Tachycineta,bicolor,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1021,sp6150,Violet-green Swallow,Hirondelle à face blanche,Tachycineta thalassina,Passeriformes,Hirundinidae,Tachycineta,thalassina,13.9,NA,f,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
1021,sp6150,Violet-green Swallow,Hirondelle à face blanche,Tachycineta thalassina,Passeriformes,Hirundinidae,Tachycineta,thalassina,14.4,NA,m,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
1025,sp6170,Northern Rough-winged Swallow,Hirondelle à ailes hérissées,Stelgidopteryx serripennis,Passeriformes,Hirundinidae,Stelgidopteryx,serripennis,15.5,NA,NA,ridgwayi,"Yucatan, Mexico",NA,NA,NA,NA,NA,NA,NA
1025,sp6170,Northern Rough-winged Swallow,Hirondelle à ailes hérissées,Stelgidopteryx serripennis,Passeriformes,Hirundinidae,Stelgidopteryx,serripennis,15.9,0.6,NA,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA
1027,sp6160,Bank Swallow,Hirondelle de rivage,Riparia riparia,Passeriformes,Hirundinidae,Riparia,riparia,11.3,NA,NA,riparia,Morocco,NA,NA,NA,NA,NA,NA,NA
1027,sp6160,Bank Swallow,Hirondelle de rivage,Riparia riparia,Passeriformes,Hirundinidae,Riparia,riparia,13,0.8,m,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
1027,sp6160,Bank Swallow,Hirondelle de rivage,Riparia riparia,Passeriformes,Hirundinidae,Riparia,riparia,13.9,1.3,f,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
1028,sp6120,Cliff Swallow,Hirondelle à front blanc,Petrochelidon pyrrhonota,Passeriformes,Hirundinidae,Petrochelidon,pyrrhonota,21.6,2,NA,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
1029,sp6121,Cave Swallow,Hirondelle à front brun,Petrochelidon fulva,Passeriformes,Hirundinidae,Petrochelidon,fulva,15.8,1.1,NA,NA,Jamaica; Puerto Rico,NA,NA,NA,NA,NA,NA,NA
1029,sp6121,Cave Swallow,Hirondelle à front brun,Petrochelidon fulva,Passeriformes,Hirundinidae,Petrochelidon,fulva,17.8,NA,NA,citata,"Yucatan, Mexico",NA,NA,NA,NA,NA,NA,NA
1029,sp6121,Cave Swallow,Hirondelle à front brun,Petrochelidon fulva,Passeriformes,Hirundinidae,Petrochelidon,fulva,24.2,NA,NA,pallida,"New Mexico, USA",NA,NA,NA,NA,NA,NA,NA
1031,sp6130,Barn Swallow,Hirondelle rustique,Hirundo rustica,Passeriformes,Hirundinidae,Hirundo,rustica,15.8,NA,f,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
1031,sp6130,Barn Swallow,Hirondelle rustique,Hirundo rustica,Passeriformes,Hirundinidae,Hirundo,rustica,16.2,NA,m,NA,Morocco,NA,NA,NA,NA,NA,NA,NA
1031,sp6130,Barn Swallow,Hirondelle rustique,Hirundo rustica,Passeriformes,Hirundinidae,Hirundo,rustica,18.1,1.1,m,NA,"Nebraska, USA",NA,NA,NA,NA,NA,NA,NA
1031,sp6130,Barn Swallow,Hirondelle rustique,Hirundo rustica,Passeriformes,Hirundinidae,Hirundo,rustica,18.2,NA,NA,rustica,Afghanistan,NA,NA,NA,NA,NA,NA,NA
1031,sp6130,Barn Swallow,Hirondelle rustique,Hirundo rustica,Passeriformes,Hirundinidae,Hirundo,rustica,19.2,1.5,f,NA,"Nebraska, USA",NA,NA,NA,NA,NA,NA,NA
1031,sp6130,Barn Swallow,Hirondelle rustique,Hirundo rustica,Passeriformes,Hirundinidae,Hirundo,rustica,20.4,NA,NA,NA,Southern Africa,NA,NA,NA,NA,NA,NA,NA
1033,sp7360,Carolina Chickadee,Mésange de Caroline,Poecile carolinensis,Passeriformes,Paridae,Poecile,carolinensis,9.9,0.5,f,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA
1033,sp7360,Carolina Chickadee,Mésange de Caroline,Poecile carolinensis,Passeriformes,Paridae,Poecile,carolinensis,10.1,0.4,m,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA
1034,sp7350,Black-capped Chickadee,Mésange à tête noire,Poecile atricapillus,Passeriformes,Paridae,Poecile,atricapillus,10.8,0.8,NA,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA
1035,sp7380,Mountain Chickadee,Mésange de Gambel,Poecile gambeli,Passeriformes,Paridae,Poecile,gambeli,10.8,1,NA,NA,"Utah, USA",NA,NA,NA,NA,NA,NA,NA
1035,sp7380,Mountain Chickadee,Mésange de Gambel,Poecile gambeli,Passeriformes,Paridae,Poecile,gambeli,11.1,1.1,f,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
1035,sp7380,Mountain Chickadee,Mésange de Gambel,Poecile gambeli,Passeriformes,Paridae,Poecile,gambeli,11.7,0.8,m,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
1036,sp7370,Mexican Chickadee,Mésange grise,Poecile sclateri,Passeriformes,Paridae,Poecile,sclateri,9.8,1,NA,sclateri,NA,NA,NA,NA,NA,NA,NA,NA
1036,sp7370,Mexican Chickadee,Mésange grise,Poecile sclateri,Passeriformes,Paridae,Poecile,sclateri,10.4,0.8,NA,eidos,NA,NA,NA,NA,NA,NA,NA,NA
1037,sp7410,Chestnut-backed Chickadee,Mésange à dos marron,Poecile rufescens,Passeriformes,Paridae,Poecile,rufescens,9.1,0.6,f,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
1037,sp7410,Chestnut-backed Chickadee,Mésange à dos marron,Poecile rufescens,Passeriformes,Paridae,Poecile,rufescens,9.7,0.5,m,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
1038,sp7400,Boreal Chickadee,Mésange à tête brune,Poecile hudsonicus,Passeriformes,Paridae,Poecile,hudsonicus,9.8,0.8,NA,NA,"Ontario, Canada",1,Poecile hudsonica,NA,NA,NA,NA,NA
1044,sp7340,Bridled Titmouse,Mésange arlequin,Baeolophus wollweberi,Passeriformes,Paridae,Baeolophus,wollweberi,10.4,0.4,NA,NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA
1045,sp7330,Oak Titmouse,Mésange unicolore,Baeolophus inornatus,Passeriformes,Paridae,Baeolophus,inornatus,15,0.8,f,cineraceus,"Baja California Sur, Mexico",NA,NA,NA,NA,NA,NA,NA
1045,sp7330,Oak Titmouse,Mésange unicolore,Baeolophus inornatus,Passeriformes,Paridae,Baeolophus,inornatus,15.2,1.7,f,mohavensis,"California, USA",NA,NA,NA,NA,NA,NA,NA
1045,sp7330,Oak Titmouse,Mésange unicolore,Baeolophus inornatus,Passeriformes,Paridae,Baeolophus,inornatus,15.5,1.1,f,inornatus,"Oregon, California, USA",NA,NA,NA,NA,NA,NA,NA
1045,sp7330,Oak Titmouse,Mésange unicolore,Baeolophus inornatus,Passeriformes,Paridae,Baeolophus,inornatus,15.7,0.8,m,cineraceus,"Baja California Sur, Mexico",NA,NA,NA,NA,NA,NA,NA
1045,sp7330,Oak Titmouse,Mésange unicolore,Baeolophus inornatus,Passeriformes,Paridae,Baeolophus,inornatus,15.9,1.1,m,mohavensis,"California, USA",NA,NA,NA,NA,NA,NA,NA
1045,sp7330,Oak Titmouse,Mésange unicolore,Baeolophus inornatus,Passeriformes,Paridae,Baeolophus,inornatus,16.3,1,f,affabilis,"Southern California, USA",NA,NA,NA,NA,NA,NA,NA
1045,sp7330,Oak Titmouse,Mésange unicolore,Baeolophus inornatus,Passeriformes,Paridae,Baeolophus,inornatus,16.4,1,m,inornatus,"Oregon, California, USA",NA,NA,NA,NA,NA,NA,NA
1045,sp7330,Oak Titmouse,Mésange unicolore,Baeolophus inornatus,Passeriformes,Paridae,Baeolophus,inornatus,17.1,1.1,m,affabilis,"Southern California, USA",NA,NA,NA,NA,NA,NA,NA
1046,sp7331,Juniper Titmouse,Mésange des genévriers,Baeolophus ridgwayi,Passeriformes,Paridae,Baeolophus,ridgwayi,15.3,NA,NA,zaleptus,"California, Nevada, USA",NA,NA,NA,NA,NA,NA,NA
1046,sp7331,Juniper Titmouse,Mésange des genévriers,Baeolophus ridgwayi,Passeriformes,Paridae,Baeolophus,ridgwayi,15.9,0.8,m,ridgwayi,"Arizona, New Mexico, USA",NA,NA,NA,NA,NA,NA,NA
1046,sp7331,Juniper Titmouse,Mésange des genévriers,Baeolophus ridgwayi,Passeriformes,Paridae,Baeolophus,ridgwayi,16.4,0.8,f,ridgwayi,"Arizona, New Mexico, USA",NA,NA,NA,NA,NA,NA,NA
1048,sp7310,Tufted Titmouse,Mésange bicolore,Baeolophus bicolor,Passeriformes,Paridae,Baeolophus,bicolor,21.6,NA,NA,bicolor,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA
1049,sp7320,Black-crested Titmouse,Mésange à plumet noir,Baeolophus atricristatus,Passeriformes,Paridae,Baeolophus,atricristatus,17.5,2.7,NA,NA,"Texas, USA",NA,NA,NA,NA,NA,NA,NA
1051,sp7460,Verdin,Auripare verdin,Auriparus flaviceps,Passeriformes,Remizidae,Auriparus,flaviceps,6.8,0.7,NA,NA,Southwest USA; Mexico,NA,NA,NA,NA,NA,NA,NA
1052,sp7430,Bushtit,Mésange buissonnière,Psaltriparus minimus,Passeriformes,Aegithalidae,Psaltriparus,minimus,5.3,0.4,NA,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
1053,sp7280,Red-breasted Nuthatch,Sittelle à poitrine rousse,Sitta canadensis,Passeriformes,Sittidae,Sitta,canadensis,9.8,0.7,NA,NA,"New Jersey, USA",NA,NA,NA,NA,NA,NA,NA
1054,sp7270,White-breasted Nuthatch,Sittelle à poitrine blanche,Sitta carolinensis,Passeriformes,Sittidae,Sitta,carolinensis,21,NA,NA,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA
1055,sp7300,Pygmy Nuthatch,Sittelle pygmée,Sitta pygmaea,Passeriformes,Sittidae,Sitta,pygmaea,10.6,NA,NA,NA,Western USA,NA,NA,NA,NA,NA,NA,NA
1056,sp7290,Brown-headed Nuthatch,Sittelle à tête brune,Sitta pusilla,Passeriformes,Sittidae,Sitta,pusilla,10.2,NA,NA,NA,"Georgia, USA",NA,NA,NA,NA,NA,NA,NA
1057,sp7260,Brown Creeper,Grimpereau brun,Certhia americana,Passeriformes,Certhiidae,Certhia,americana,8.1,0.5,NA,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA
1058,sp7150,Rock Wren,Troglodyte des rochers,Salpinctes obsoletus,Passeriformes,Troglodytidae,Salpinctes,obsoletus,15,NA,m,guadeloupensis,"Guadalupe Is., Mexico",NA,NA,NA,NA,NA,NA,NA
1058,sp7150,Rock Wren,Troglodyte des rochers,Salpinctes obsoletus,Passeriformes,Troglodytidae,Salpinctes,obsoletus,16.2,NA,m,tenuirostris,"San Benitos Is., Mexico",NA,NA,NA,NA,NA,NA,NA
1058,sp7150,Rock Wren,Troglodyte des rochers,Salpinctes obsoletus,Passeriformes,Troglodytidae,Salpinctes,obsoletus,16.4,NA,f,guadeloupensis,"Guadalupe Is., Mexico",NA,NA,NA,NA,NA,NA,NA
1058,sp7150,Rock Wren,Troglodyte des rochers,Salpinctes obsoletus,Passeriformes,Troglodytidae,Salpinctes,obsoletus,16.5,0.6,NA,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
1058,sp7150,Rock Wren,Troglodyte des rochers,Salpinctes obsoletus,Passeriformes,Troglodytidae,Salpinctes,obsoletus,17.9,NA,f,tenuirostris,"San Benitos Is., Mexico",NA,NA,NA,NA,NA,NA,NA
1060,sp7170,Canyon Wren,Troglodyte des canyons,Catherpes mexicanus,Passeriformes,Troglodytidae,Catherpes,mexicanus,11.3,NA,NA,conspersus,NA,NA,NA,NA,NA,NA,NA,NA
1060,sp7170,Canyon Wren,Troglodyte des canyons,Catherpes mexicanus,Passeriformes,Troglodytidae,Catherpes,mexicanus,12.7,2.8,NA,NA,Mexico,NA,NA,NA,NA,NA,NA,NA
1063,sp7210,House Wren,Troglodyte familier,Troglodytes aedon,Passeriformes,Troglodytidae,Troglodytes,aedon,10.4,0.6,NA,cahooni,"Coahuila, Mexico",NA,NA,NA,NA,NA,NA,NA
1063,sp7210,House Wren,Troglodyte familier,Troglodytes aedon,Passeriformes,Troglodytidae,Troglodytes,aedon,10.4,0.9,NA,NA,Chile,NA,NA,NA,NA,NA,NA,NA
1063,sp7210,House Wren,Troglodyte familier,Troglodytes aedon,Passeriformes,Troglodytidae,Troglodytes,aedon,10.8,0.6,m,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA
1063,sp7210,House Wren,Troglodyte familier,Troglodytes aedon,Passeriformes,Troglodytidae,Troglodytes,aedon,11.1,0.8,f,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA
1063,sp7210,House Wren,Troglodyte familier,Troglodytes aedon,Passeriformes,Troglodytidae,Troglodytes,aedon,11.6,0.9,NA,NA,El Salvador,NA,NA,NA,NA,NA,NA,NA
1067,sp7221,Pacific Wren,Troglodyte de Baird,Troglodytes pacificus,Passeriformes,Troglodytidae,Troglodytes,pacificus,NA,NA,NA,NA,NA,NA,NA,1,Troglodytes,hiemalis,NA,Recently split from winter wren
1068,sp7222,Winter Wren,Troglodyte des forêts,Troglodytes hiemalis,Passeriformes,Troglodytidae,Troglodytes,hiemalis,8.9,0.2,NA,NA,"Pennsylvania, USA",1,Troglodytes troglodytes,NA,NA,NA,NA,NA
1068,sp7222,Winter Wren,Troglodyte des forêts,Troglodytes hiemalis,Passeriformes,Troglodytidae,Troglodytes,hiemalis,9.1,0.9,f,NA,"British Columbia, Canada",1,Troglodytes troglodytes,NA,NA,NA,NA,NA
1068,sp7222,Winter Wren,Troglodyte des forêts,Troglodytes hiemalis,Passeriformes,Troglodytidae,Troglodytes,hiemalis,9.3,1.1,NA,troglodytes,Germany,1,Troglodytes troglodytes troglodytes,NA,NA,NA,NA,NA
1068,sp7222,Winter Wren,Troglodyte des forêts,Troglodytes hiemalis,Passeriformes,Troglodytidae,Troglodytes,hiemalis,9.4,0.3,m,NA,"British Columbia, Canada",1,Troglodytes troglodytes,NA,NA,NA,NA,NA
1068,sp7222,Winter Wren,Troglodyte des forêts,Troglodytes hiemalis,Passeriformes,Troglodytidae,Troglodytes,hiemalis,9.9,NA,NA,NA,Great Britain,1,Troglodytes troglodytes,NA,NA,NA,NA,NA
1068,sp7222,Winter Wren,Troglodyte des forêts,Troglodytes hiemalis,Passeriformes,Troglodytidae,Troglodytes,hiemalis,12.2,NA,NA,fridariensis,Fair Is.,1,Troglodytes troglodytes fridariensis,NA,NA,NA,NA,NA
1070,sp7240,Sedge Wren,Troglodyte à bec court,Cistothorus platensis,Passeriformes,Troglodytidae,Cistothorus,platensis,7.7,NA,f,NA,NA,NA,NA,NA,NA,NA,NA,NA
1070,sp7240,Sedge Wren,Troglodyte à bec court,Cistothorus platensis,Passeriformes,Troglodytidae,Cistothorus,platensis,8.2,NA,m,NA,NA,NA,NA,NA,NA,NA,NA,NA
1070,sp7240,Sedge Wren,Troglodyte à bec court,Cistothorus platensis,Passeriformes,Troglodytidae,Cistothorus,platensis,9,0.7,NA,NA,Mexico; Central America,NA,NA,NA,NA,NA,NA,NA
1070,sp7240,Sedge Wren,Troglodyte à bec court,Cistothorus platensis,Passeriformes,Troglodytidae,Cistothorus,platensis,11.8,NA,NA,hornensis,Tierra del Fuego,NA,NA,NA,NA,NA,NA,NA
1071,sp7250,Marsh Wren,Troglodyte des marais,Cistothorus palustris,Passeriformes,Troglodytidae,Cistothorus,palustris,9.4,1.1,f,NA,"Georgia, USA",NA,NA,NA,NA,NA,NA,NA
1071,sp7250,Marsh Wren,Troglodyte des marais,Cistothorus palustris,Passeriformes,Troglodytidae,Cistothorus,palustris,10.6,1,f,NA,"New York, USA",NA,NA,NA,NA,NA,NA,NA
1071,sp7250,Marsh Wren,Troglodyte des marais,Cistothorus palustris,Passeriformes,Troglodytidae,Cistothorus,palustris,10.6,0.7,m,NA,"Georgia, USA",NA,NA,NA,NA,NA,NA,NA
1071,sp7250,Marsh Wren,Troglodyte des marais,Cistothorus palustris,Passeriformes,Troglodytidae,Cistothorus,palustris,11.7,NA,NA,NA,Western USA,NA,NA,NA,NA,NA,NA,NA
1071,sp7250,Marsh Wren,Troglodyte des marais,Cistothorus palustris,Passeriformes,Troglodytidae,Cistothorus,palustris,11.9,0.7,m,NA,"New York, USA",NA,NA,NA,NA,NA,NA,NA
1072,sp7180,Carolina Wren,Troglodyte de Caroline,Thryothorus ludovicianus,Passeriformes,Troglodytidae,Thryothorus,ludovicianus,17.2,2.6,NA,NA,Eastern USA,NA,NA,NA,NA,NA,NA,NA
1072,sp7180,Carolina Wren,Troglodyte de Caroline,Thryothorus ludovicianus,Passeriformes,Troglodytidae,Thryothorus,ludovicianus,18.7,5.1,f,NA,"Alabama, USA",NA,NA,NA,NA,NA,NA,NA
1072,sp7180,Carolina Wren,Troglodyte de Caroline,Thryothorus ludovicianus,Passeriformes,Troglodytidae,Thryothorus,ludovicianus,21.2,1.3,m,NA,"Alabama, USA",NA,NA,NA,NA,NA,NA,NA
1073,sp7190,Bewick's Wren,Troglodyte de Bewick,Thryomanes bewickii,Passeriformes,Troglodytidae,Thryomanes,bewickii,9.9,0.8,NA,NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA
1081,sp7130,Cactus Wren,Troglodyte des cactus,Campylorhynchus brunneicapillus,Passeriformes,Troglodytidae,Campylorhynchus,brunneicapillus,38.9,NA,NA,NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA
1085,sp16600,Sinaloa Wren,Troglodyte du Sinaloa,Thryophilus sinaloa,Passeriformes,Troglodytidae,Thryophilus,sinaloa,15.1,1.4,NA,NA,"Jalisco, Mexico",1,Thyrothorus sinaloa,NA,NA,NA,NA,NA
1092,sp7510,Blue-gray Gnatcatcher,Gobemoucheron gris-bleu,Polioptila caerulea,Passeriformes,Polioptilidae,Polioptila,caerulea,5.8,0.3,NA,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA
1093,sp7530,California Gnatcatcher,Gobemoucheron de Californie,Polioptila californica,Passeriformes,Polioptilidae,Polioptila,californica,5.5,NA,NA,NA,"Baja California Sur, Mexico",NA,NA,NA,NA,NA,NA,NA
1093,sp7530,California Gnatcatcher,Gobemoucheron de Californie,Polioptila californica,Passeriformes,Polioptilidae,Polioptila,californica,5.9,0.3,f,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
1093,sp7530,California Gnatcatcher,Gobemoucheron de Californie,Polioptila californica,Passeriformes,Polioptilidae,Polioptila,californica,6.1,0.3,m,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
1094,sp7520,Black-tailed Gnatcatcher,Gobemoucheron à queue noire,Polioptila melanura,Passeriformes,Polioptilidae,Polioptila,melanura,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1102,sp7480,Golden-crowned Kinglet,Roitelet à couronne dorée,Regulus satrapa,Passeriformes,Regulidae,Regulus,satrapa,6.1,0.1,f,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA
1102,sp7480,Golden-crowned Kinglet,Roitelet à couronne dorée,Regulus satrapa,Passeriformes,Regulidae,Regulus,satrapa,6.3,0.1,m,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA
1103,sp7490,Ruby-crowned Kinglet,Roitelet à couronne rubis,Regulus calendula,Passeriformes,Regulidae,Regulus,calendula,5.9,0.3,f,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA
1103,sp7490,Ruby-crowned Kinglet,Roitelet à couronne rubis,Regulus calendula,Passeriformes,Regulidae,Regulus,calendula,6.5,0.3,m,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA
1110,sp7470,Arctic Warbler,Pouillot boréal,Phylloscopus borealis,Passeriformes,Phylloscopidae,Phylloscopus,borealis,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,sp7470,Arctic Warbler,Pouillot boréal,Phylloscopus borealis,Passeriformes,Phylloscopidae,Phylloscopus,borealis,11.2,0.8,NA,NA,Japan,NA,NA,NA,NA,NA,NA,NA
1113,sp7420,Wrentit,Cama brune,Chamaea fasciata,Passeriformes,Sylviidae,Chamaea,fasciata,14.2,1.1,f,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
1113,sp7420,Wrentit,Cama brune,Chamaea fasciata,Passeriformes,Sylviidae,Chamaea,fasciata,15.3,1.1,m,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA
1124,sp7640,Bluethroat,Gorgebleue à miroir,Cyanecula svecica,Passeriformes,Muscicapidae,Cyanecula,svecica,15.6,1.2,f,pallidogularis,Siberia,1,Luscinia svecica pallidogularis,NA,NA,NA,NA,NA
1124,sp7640,Bluethroat,Gorgebleue à miroir,Cyanecula svecica,Passeriformes,Muscicapidae,Cyanecula,svecica,16.1,1.1,m,pallidogularis,Siberia,1,Luscinia svecica pallidogularis,NA,NA,NA,NA,NA
1124,sp7640,Bluethroat,Gorgebleue à miroir,Cyanecula svecica,Passeriformes,Muscicapidae,Cyanecula,svecica,18.2,NA,NA,svecica,Russia,1,Luscinia svecica svecica,NA,NA,NA,NA,NA
1124,sp7640,Bluethroat,Gorgebleue à miroir,Cyanecula svecica,Passeriformes,Muscicapidae,Cyanecula,svecica,19.3,NA,NA,svecica,"Alaska, USA",1,Luscinia svecica svecica,NA,NA,NA,NA,NA
1132,sp7650,Northern Wheatear,Traquet motteux,Oenanthe oenanthe,Passeriformes,Muscicapidae,Oenanthe,oenanthe,22.3,2.5,f,oneanthe,Italy,NA,NA,NA,NA,NA,NA,NA
1132,sp7650,Northern Wheatear,Traquet motteux,Oenanthe oenanthe,Passeriformes,Muscicapidae,Oenanthe,oenanthe,24,1.5,m,oneanthe,Italy,NA,NA,NA,NA,NA,NA,NA
